recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-01-10T07:42:17.000+00,2025-01-10T07:42:27.000+00,51.457695,-2.594031,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036236
2025-01-10T07:42:22.000+00,2025-01-10T07:42:37.000+00,51.457706,-2.594016,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036237
2025-01-10T07:42:28.000+00,2025-01-10T07:42:47.000+00,51.521683,-2.588913,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036238
2025-01-10T07:42:54.000+00,2025-01-10T07:43:07.000+00,51.457962,-2.593301,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036240
2025-01-10T07:43:01.000+00,2025-01-10T07:43:17.000+00,51.522804,-2.585805,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036241
2025-01-10T07:43:01.000+00,2025-01-10T07:43:17.000+00,51.457947,-2.593295,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036241
2025-01-10T07:43:31.000+00,2025-01-10T07:43:37.000+00,51.457947,-2.593033,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036243
2025-01-10T07:43:34.000+00,2025-01-10T07:43:47.000+00,51.52282,-2.5814,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036244
2025-01-10T07:43:39.000+00,2025-01-10T07:43:47.000+00,51.458107,-2.592446,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036244
2025-01-10T07:44:07.000+00,2025-01-10T07:44:27.000+00,51.52549,-2.576205,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036248
2025-01-10T07:44:12.000+00,2025-01-10T07:44:27.000+00,51.458767,-2.591448,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036248
2025-01-10T07:44:40.000+00,2025-01-10T07:44:47.000+00,51.526363,-2.575023,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036250
2025-01-10T07:44:45.000+00,2025-01-10T07:44:57.000+00,51.458767,-2.591448,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036251
2025-01-10T07:45:13.000+00,2025-01-10T07:45:27.000+00,51.526543,-2.573378,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036254
2025-01-10T07:45:18.000+00,2025-01-10T07:45:37.000+00,51.459724,-2.590245,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036255
2025-01-10T07:45:37.000+00,2025-01-10T07:45:47.000+00,51.459442,-2.588205,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036256
2025-01-10T07:45:46.000+00,2025-01-10T07:45:57.000+00,51.526604,-2.571791,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036257
2025-01-10T07:45:52.000+00,2025-01-10T07:46:07.000+00,51.45951,-2.587423,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036258
2025-01-10T07:46:02.000+00,2025-01-10T07:46:17.000+00,51.45951,-2.587423,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036259
2025-01-10T07:46:15.000+00,2025-01-10T07:46:27.000+00,51.45951,-2.587423,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036260
2025-01-10T07:46:19.000+00,2025-01-10T07:46:27.000+00,51.52451,-2.571551,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036260
2025-01-10T07:46:22.000+00,2025-01-10T07:46:37.000+00,51.45951,-2.587423,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036261
2025-01-10T07:46:46.000+00,2025-01-10T07:46:57.000+00,51.45942,-2.586338,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036263
2025-01-10T07:46:52.000+00,2025-01-10T07:47:07.000+00,51.52336,-2.570276,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036264
2025-01-10T07:47:10.000+00,2025-01-10T07:47:27.000+00,51.459538,-2.585225,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036266
2025-01-10T07:47:25.000+00,2025-01-10T07:47:37.000+00,51.522747,-2.565371,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036267
2025-01-10T07:47:40.000+00,2025-01-10T07:47:47.000+00,51.522682,-2.563655,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036268
2025-01-10T07:47:41.000+00,2025-01-10T07:47:57.000+00,51.4611,-2.581131,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036269
2025-01-10T07:48:03.000+00,2025-01-10T07:48:17.000+00,51.52262,-2.563106,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036271
2025-01-10T07:48:08.000+00,2025-01-10T07:48:27.000+00,51.522594,-2.563093,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036272
2025-01-10T07:48:14.000+00,2025-01-10T07:48:27.000+00,51.464867,-2.576468,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036272
2025-01-10T07:48:28.000+00,2025-01-10T07:48:37.000+00,51.522594,-2.56227,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036273
2025-01-10T07:48:47.000+00,2025-01-10T07:48:57.000+00,51.467995,-2.570488,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036275
2025-01-10T07:49:07.000+00,2025-01-10T07:49:17.000+00,51.52264,-2.555326,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036277
2025-01-10T07:49:20.000+00,2025-01-10T07:49:27.000+00,51.471184,-2.564203,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036278
2025-01-10T07:49:23.000+00,2025-01-10T07:49:37.000+00,51.522556,-2.554655,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036279
2025-01-10T07:49:33.000+00,2025-01-10T07:49:47.000+00,51.522556,-2.554655,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036280
2025-01-10T07:49:52.000+00,2025-01-10T07:50:07.000+00,51.52251,-2.554053,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036282
2025-01-10T07:49:53.000+00,2025-01-10T07:50:07.000+00,51.47549,-2.560558,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036282
2025-01-10T07:50:23.000+00,2025-01-10T07:50:37.000+00,51.52209,-2.55077,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036285
2025-01-10T07:50:26.000+00,2025-01-10T07:50:37.000+00,51.480988,-2.560496,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036285
2025-01-10T07:50:56.000+00,2025-01-10T07:51:07.000+00,51.519897,-2.550253,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036288
2025-01-10T07:50:59.000+00,2025-01-10T07:51:07.000+00,51.48606,-2.556055,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036288
2025-01-10T07:51:29.000+00,2025-01-10T07:51:37.000+00,51.517612,-2.547395,m4,FBRI,FBRI-39341,0740,inbound,2025-01-10,2036291
2025-01-10T07:51:32.000+00,2025-01-10T07:51:47.000+00,51.490257,-2.54694,m4,FBRI,FBRI-39338,0740,outbound,2025-01-10,2036292
