recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-02-18T22:59:13.000+00,2025-02-18T22:59:24.000+00,51.387505,-2.71168,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378462
2025-02-18T22:59:33.000+00,2025-02-18T22:59:44.000+00,51.3875,-2.711667,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378464
2025-02-18T22:59:53.000+00,2025-02-18T23:00:04.000+00,51.38747,-2.711659,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378466
2025-02-18T23:00:13.000+00,2025-02-18T23:00:24.000+00,51.387463,-2.711674,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378468
2025-02-18T23:00:33.000+00,2025-02-18T23:00:44.000+00,51.387478,-2.71167,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378470
2025-02-18T23:00:53.000+00,2025-02-18T23:01:04.000+00,51.387486,-2.711676,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378472
2025-02-18T23:01:13.000+00,2025-02-18T23:01:24.000+00,51.387505,-2.71169,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378474
2025-02-18T23:01:33.000+00,2025-02-18T23:01:44.000+00,51.38752,-2.711659,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378476
2025-02-18T23:01:53.000+00,2025-02-18T23:02:04.000+00,51.3875,-2.711622,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378478
2025-02-18T23:02:14.000+00,2025-02-18T23:02:24.000+00,51.38753,-2.711642,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378480
2025-02-18T23:02:34.000+00,2025-02-18T23:02:44.000+00,51.387535,-2.711641,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378482
2025-02-18T23:02:54.000+00,2025-02-18T23:03:04.000+00,51.387505,-2.711623,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378484
2025-02-18T23:03:14.000+00,2025-02-18T23:03:24.000+00,51.387474,-2.711599,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378486
2025-02-18T23:03:34.000+00,2025-02-18T23:03:44.000+00,51.387478,-2.711639,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378488
2025-02-18T23:03:54.000+00,2025-02-18T23:04:04.000+00,51.387444,-2.711695,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378490
2025-02-18T23:04:14.000+00,2025-02-18T23:04:24.000+00,51.38744,-2.711709,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378492
2025-02-18T23:04:35.000+00,2025-02-18T23:04:44.000+00,51.387447,-2.71172,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378494
2025-02-18T23:04:55.000+00,2025-02-18T23:05:04.000+00,51.387466,-2.711761,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378496
2025-02-18T23:05:15.000+00,2025-02-18T23:05:24.000+00,51.387486,-2.711785,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378498
2025-02-18T23:05:35.000+00,2025-02-18T23:05:44.000+00,51.38749,-2.711777,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378500
2025-02-18T23:05:55.000+00,2025-02-18T23:06:04.000+00,51.387493,-2.71176,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378502
2025-02-18T23:06:15.000+00,2025-02-18T23:06:24.000+00,51.387493,-2.711739,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378504
2025-02-18T23:06:35.000+00,2025-02-18T23:06:44.000+00,51.387516,-2.711698,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378506
2025-02-18T23:06:55.000+00,2025-02-18T23:07:04.000+00,51.38754,-2.711708,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378508
2025-02-18T23:07:15.000+00,2025-02-18T23:07:24.000+00,51.38751,-2.711697,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378510
2025-02-18T23:07:35.000+00,2025-02-18T23:07:44.000+00,51.38747,-2.711707,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378512
2025-02-18T23:07:56.000+00,2025-02-18T23:08:04.000+00,51.387447,-2.711727,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378514
2025-02-18T23:08:16.000+00,2025-02-18T23:08:24.000+00,51.387436,-2.711908,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378516
2025-02-18T23:08:36.000+00,2025-02-18T23:08:44.000+00,51.38742,-2.71218,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378518
2025-02-18T23:08:56.000+00,2025-02-18T23:09:04.000+00,51.387554,-2.713051,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378520
2025-02-18T23:09:16.000+00,2025-02-18T23:09:24.000+00,51.387722,-2.714492,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378522
2025-02-18T23:09:36.000+00,2025-02-18T23:09:54.000+00,51.387703,-2.714815,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378525
2025-02-18T23:09:56.000+00,2025-02-18T23:10:04.000+00,51.388523,-2.714892,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378526
2025-02-18T23:10:16.000+00,2025-02-18T23:10:34.000+00,51.38918,-2.713658,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378529
2025-02-18T23:10:37.000+00,2025-02-18T23:10:44.000+00,51.388714,-2.711139,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378530
2025-02-18T23:10:57.000+00,2025-02-18T23:11:04.000+00,51.388226,-2.708829,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378532
2025-02-18T23:11:17.000+00,2025-02-18T23:11:24.000+00,51.38729,-2.706954,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378534
2025-02-18T23:11:37.000+00,2025-02-18T23:11:54.000+00,51.38656,-2.704523,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378537
2025-02-18T23:11:57.000+00,2025-02-18T23:12:14.000+00,51.38595,-2.702802,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378539
2025-02-18T23:12:17.000+00,2025-02-18T23:12:34.000+00,51.38568,-2.701975,FAL,SDVN,SDVN-54291,134,inbound,2025-02-18,2378541
