recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-10-17T15:46:38.000+00,2024-10-17T15:46:49.000+00,51.567753,-2.218466,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308414
2024-10-17T15:47:10.000+00,2024-10-17T15:47:19.000+00,51.56442,-2.22604,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308417
2024-10-17T15:47:40.000+00,2024-10-17T15:47:49.000+00,51.56112,-2.231975,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308422
2024-10-17T15:48:10.000+00,2024-10-17T15:48:19.000+00,51.557617,-2.235296,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308424
2024-10-17T15:48:12.000+00,2024-10-17T15:48:29.000+00,51.55716,-2.236409,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308425
2024-10-17T15:48:43.000+00,2024-10-17T15:48:49.000+00,51.554775,-2.242019,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308430
2024-10-17T15:49:13.000+00,2024-10-17T15:49:29.000+00,51.553894,-2.242605,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308434
2024-10-17T15:49:43.000+00,2024-10-17T15:49:59.000+00,51.551666,-2.241924,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308437
2024-10-17T15:49:58.000+00,2024-10-17T15:50:09.000+00,51.550148,-2.242652,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308438
2024-10-17T15:50:28.000+00,2024-10-17T15:50:49.000+00,51.54701,-2.245572,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308442
2024-10-17T15:50:58.000+00,2024-10-17T15:51:09.000+00,51.543495,-2.250384,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308444
2024-10-17T15:51:28.000+00,2024-10-17T15:51:39.000+00,51.53902,-2.256517,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308447
2024-10-17T15:51:58.000+00,2024-10-17T15:52:29.000+00,51.535007,-2.260426,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308450
2024-10-17T15:52:28.000+00,2024-10-17T15:52:39.000+00,51.53259,-2.261836,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308451
2024-10-17T15:52:58.000+00,2024-10-17T15:53:09.000+00,51.52939,-2.267376,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308454
2024-10-17T15:53:09.000+00,2024-10-17T15:53:19.000+00,51.528736,-2.270572,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308455
2024-10-17T15:53:40.000+00,2024-10-17T15:53:59.000+00,51.527725,-2.275332,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308458
2024-10-17T15:54:10.000+00,2024-10-17T15:54:19.000+00,51.527393,-2.276711,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308460
2024-10-17T15:54:40.000+00,2024-10-17T15:54:49.000+00,51.527573,-2.283006,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308463
2024-10-17T15:54:47.000+00,2024-10-17T15:54:59.000+00,51.527565,-2.283332,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308464
2024-10-17T15:55:19.000+00,2024-10-17T15:55:29.000+00,51.527573,-2.288705,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308467
2024-10-17T15:55:49.000+00,2024-10-17T15:55:59.000+00,51.52637,-2.299562,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308470
2024-10-17T15:56:19.000+00,2024-10-17T15:56:29.000+00,51.526047,-2.306942,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308473
2024-10-17T15:56:49.000+00,2024-10-17T15:56:59.000+00,51.52783,-2.309636,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308476
2024-10-17T15:57:19.000+00,2024-10-17T15:57:29.000+00,51.52893,-2.313674,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308479
2024-10-17T15:57:49.000+00,2024-10-17T15:58:00.000+00,51.528263,-2.324512,41,COAC,YJ14_BWA,1630,outbound,2024-10-17,1308482
