recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2024-11-06T12:40:28.000+00,2024-11-06T12:40:38.000+00,53.214348,-0.603366,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477484
2024-11-06T12:40:48.000+00,2024-11-06T12:40:58.000+00,53.213432,-0.603433,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477486
2024-11-06T12:41:09.000+00,2024-11-06T12:41:18.000+00,53.2116,-0.603323,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477488
2024-11-06T12:41:29.000+00,2024-11-06T12:41:38.000+00,53.21081,-0.603853,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477490
2024-11-06T12:41:49.000+00,2024-11-06T12:41:58.000+00,53.20979,-0.606058,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477492
2024-11-06T12:42:10.000+00,2024-11-06T12:42:19.000+00,53.20789,-0.607524,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477494
2024-11-06T12:42:30.000+00,2024-11-06T12:42:38.000+00,53.206455,-0.609045,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477496
2024-11-06T12:42:50.000+00,2024-11-06T12:42:59.000+00,53.206158,-0.608332,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477498
2024-11-06T12:43:10.000+00,2024-11-06T12:43:19.000+00,53.205833,-0.606763,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477500
2024-11-06T12:43:31.000+00,2024-11-06T12:43:39.000+00,53.205486,-0.605437,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477502
2024-11-06T12:43:51.000+00,2024-11-06T12:44:09.000+00,53.20457,-0.60162,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477505
2024-11-06T12:44:11.000+00,2024-11-06T12:44:19.000+00,53.20361,-0.597619,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477506
2024-11-06T12:44:32.000+00,2024-11-06T12:44:39.000+00,53.20267,-0.593743,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477508
2024-11-06T12:44:52.000+00,2024-11-06T12:45:09.000+00,53.201874,-0.590329,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477511
2024-11-06T12:45:12.000+00,2024-11-06T12:45:19.000+00,53.201317,-0.588139,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477512
2024-11-06T12:45:32.000+00,2024-11-06T12:45:39.000+00,53.201004,-0.586799,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477514
2024-11-06T12:45:52.000+00,2024-11-06T12:46:09.000+00,53.200832,-0.586123,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477517
2024-11-06T12:46:13.000+00,2024-11-06T12:46:29.000+00,53.200783,-0.586032,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477519
2024-11-06T12:46:33.000+00,2024-11-06T12:46:39.000+00,53.2007,-0.585687,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477520
2024-11-06T12:46:53.000+00,2024-11-06T12:47:09.000+00,53.200474,-0.584719,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477523
2024-11-06T12:47:14.000+00,2024-11-06T12:47:29.000+00,53.20036,-0.584193,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477525
2024-11-06T12:47:34.000+00,2024-11-06T12:47:49.000+00,53.200336,-0.584156,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477527
2024-11-06T12:47:54.000+00,2024-11-06T12:48:09.000+00,53.20034,-0.58416,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477529
2024-11-06T12:48:14.000+00,2024-11-06T12:48:29.000+00,53.200344,-0.584163,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477531
2024-11-06T12:48:35.000+00,2024-11-06T12:48:49.000+00,53.20021,-0.583635,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477533
2024-11-06T12:48:55.000+00,2024-11-06T12:49:09.000+00,53.199924,-0.582373,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477535
2024-11-06T12:49:15.000+00,2024-11-06T12:49:29.000+00,53.199905,-0.582374,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477537
2024-11-06T12:49:36.000+00,2024-11-06T12:49:49.000+00,53.199913,-0.582369,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477539
2024-11-06T12:49:56.000+00,2024-11-06T12:50:09.000+00,53.19989,-0.582328,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477541
2024-11-06T12:50:16.000+00,2024-11-06T12:50:29.000+00,53.19989,-0.582322,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477543
2024-11-06T12:50:36.000+00,2024-11-06T12:50:49.000+00,53.19947,-0.580799,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477545
2024-11-06T12:50:57.000+00,2024-11-06T12:51:09.000+00,53.199196,-0.577389,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477547
2024-11-06T12:51:17.000+00,2024-11-06T12:51:29.000+00,53.199097,-0.574065,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477549
2024-11-06T12:51:37.000+00,2024-11-06T12:51:49.000+00,53.19893,-0.571138,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477551
2024-11-06T12:51:57.000+00,2024-11-06T12:52:09.000+00,53.198925,-0.57076,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477553
2024-11-06T12:52:18.000+00,2024-11-06T12:52:29.000+00,53.19968,-0.569217,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477555
2024-11-06T12:52:38.000+00,2024-11-06T12:52:49.000+00,53.199715,-0.569089,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477557
2024-11-06T12:52:58.000+00,2024-11-06T12:53:09.000+00,53.199654,-0.568948,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477559
2024-11-06T12:53:19.000+00,2024-11-06T12:53:29.000+00,53.199657,-0.568943,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477561
2024-11-06T12:53:39.000+00,2024-11-06T12:53:49.000+00,53.19963,-0.568893,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477563
2024-11-06T12:53:59.000+00,2024-11-06T12:54:09.000+00,53.199642,-0.568908,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477565
2024-11-06T12:54:20.000+00,2024-11-06T12:54:29.000+00,53.199654,-0.56892,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477567
2024-11-06T12:54:40.000+00,2024-11-06T12:54:49.000+00,53.19966,-0.568939,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477569
2024-11-06T12:55:00.000+00,2024-11-06T12:55:09.000+00,53.199665,-0.568944,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477571
2024-11-06T12:55:20.000+00,2024-11-06T12:55:29.000+00,53.199646,-0.568919,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477573
2024-11-06T12:55:40.000+00,2024-11-06T12:55:49.000+00,53.199654,-0.568917,9,SCEM,SCEM-37201,27,inbound,2024-11-06,1477575
