recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-06-18T08:29:03.000+00,2025-06-18T08:29:13.000+00,52.453407,-1.22399,X84,AMID,4565,1014,inbound,2025-06-18,3409244
2025-06-18T08:29:35.000+00,2025-06-18T08:29:53.000+00,52.454807,-1.220886,X84,AMID,4565,1014,inbound,2025-06-18,3409248
2025-06-18T08:30:14.000+00,2025-06-18T08:30:23.000+00,52.45513,-1.215443,X84,AMID,4565,1014,inbound,2025-06-18,3409251
2025-06-18T08:30:36.000+00,2025-06-18T08:30:43.000+00,52.455883,-1.210456,X84,AMID,4565,1014,inbound,2025-06-18,3409253
2025-06-18T08:30:48.000+00,2025-06-18T08:31:03.000+00,52.456303,-1.208091,X84,AMID,4565,1014,inbound,2025-06-18,3409255
2025-06-18T08:30:55.000+00,2025-06-18T08:31:13.000+00,52.456585,-1.206985,X84,AMID,4565,1014,inbound,2025-06-18,3409256
2025-06-18T08:31:26.000+00,2025-06-18T08:31:43.000+00,52.456554,-1.202415,X84,AMID,4565,1014,inbound,2025-06-18,3409259
2025-06-18T08:31:59.000+00,2025-06-18T08:32:13.000+00,52.45654,-1.20195,X84,AMID,4565,1014,inbound,2025-06-18,3409262
2025-06-18T08:32:32.000+00,2025-06-18T08:32:43.000+00,52.45735,-1.200475,X84,AMID,4565,1014,inbound,2025-06-18,3409265
2025-06-18T08:33:03.000+00,2025-06-18T08:33:13.000+00,52.457375,-1.200465,X84,AMID,4565,1014,inbound,2025-06-18,3409268
2025-06-18T08:33:34.000+00,2025-06-18T08:33:43.000+00,52.457382,-1.200361,X84,AMID,4565,1014,inbound,2025-06-18,3409271
2025-06-18T08:33:39.000+00,2025-06-18T08:33:53.000+00,52.457375,-1.200376,X84,AMID,4565,1014,inbound,2025-06-18,3409272
2025-06-18T08:33:49.000+00,2025-06-18T08:34:03.000+00,52.457375,-1.200376,X84,AMID,4565,1014,inbound,2025-06-18,3409273
2025-06-18T08:34:22.000+00,2025-06-18T08:34:33.000+00,52.45736,-1.200388,X84,AMID,4565,1014,inbound,2025-06-18,3409276
2025-06-18T08:34:55.000+00,2025-06-18T08:35:03.000+00,52.457375,-1.200388,X84,AMID,4565,1014,inbound,2025-06-18,3409279
2025-06-18T08:35:28.000+00,2025-06-18T08:35:43.000+00,52.45744,-1.200315,X84,AMID,4565,1014,inbound,2025-06-18,3409283
2025-06-18T08:35:36.000+00,2025-06-18T08:35:53.000+00,52.45744,-1.200295,X84,AMID,4565,1014,inbound,2025-06-18,3409284
2025-06-18T08:35:45.000+00,2025-06-18T08:36:04.000+00,52.457317,-1.19993,X84,AMID,4565,1014,inbound,2025-06-18,3409285
2025-06-18T08:36:02.000+00,2025-06-18T08:36:13.000+00,52.45721,-1.19979,X84,AMID,4565,1014,inbound,2025-06-18,3409286
