siri_vm_positions_id,operator_ref,line_name,journey_ref,direction_ref,date_of_journey,latitude,longitude,vehicle_ref,batch_id,recorded_at_time,response_time_stamp,load_time_stamp,group_id,origin_ref,destination_ref,departure_time
25207125451,SCEM,9,27,inbound,2024-11-06,53.21014,-0.605751,SCEM-37201,1477436,2024-11-06 12:32:22.000000 +00:00,2024-11-06 12:32:38.000000 +00:00,2024-11-06 12:32:56.504230 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207151095,SCEM,9,27,inbound,2024-11-06,53.21083,-0.603966,SCEM-37201,1477437,2024-11-06 12:32:42.000000 +00:00,2024-11-06 12:32:48.000000 +00:00,2024-11-06 12:33:06.636770 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207228027,SCEM,9,27,inbound,2024-11-06,53.210964,-0.603228,SCEM-37201,1477440,2024-11-06 12:33:02.000000 +00:00,2024-11-06 12:33:18.000000 +00:00,2024-11-06 12:33:36.424622 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207253673,SCEM,9,27,inbound,2024-11-06,53.21071,-0.602966,SCEM-37201,1477441,2024-11-06 12:33:23.000000 +00:00,2024-11-06 12:33:28.000000 +00:00,2024-11-06 12:33:46.462741 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207330634,SCEM,9,27,inbound,2024-11-06,53.20972,-0.600015,SCEM-37201,1477444,2024-11-06 12:33:43.000000 +00:00,2024-11-06 12:33:58.000000 +00:00,2024-11-06 12:34:17.233526 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207381904,SCEM,9,27,inbound,2024-11-06,53.208992,-0.597197,SCEM-37201,1477446,2024-11-06 12:34:03.000000 +00:00,2024-11-06 12:34:18.000000 +00:00,2024-11-06 12:34:36.812662 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207433202,SCEM,9,27,inbound,2024-11-06,53.208874,-0.595962,SCEM-37201,1477448,2024-11-06 12:34:23.000000 +00:00,2024-11-06 12:34:38.000000 +00:00,2024-11-06 12:34:56.199457 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207484500,SCEM,9,27,inbound,2024-11-06,53.210117,-0.594643,SCEM-37201,1477450,2024-11-06 12:34:44.000000 +00:00,2024-11-06 12:34:58.000000 +00:00,2024-11-06 12:35:16.587889 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207535799,SCEM,9,27,inbound,2024-11-06,53.21184,-0.593541,SCEM-37201,1477452,2024-11-06 12:35:04.000000 +00:00,2024-11-06 12:35:18.000000 +00:00,2024-11-06 12:35:36.409742 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207587085,SCEM,9,27,inbound,2024-11-06,53.21359,-0.593518,SCEM-37201,1477454,2024-11-06 12:35:24.000000 +00:00,2024-11-06 12:35:38.000000 +00:00,2024-11-06 12:35:56.878320 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207638387,SCEM,9,27,inbound,2024-11-06,53.2147,-0.593726,SCEM-37201,1477456,2024-11-06 12:35:44.000000 +00:00,2024-11-06 12:35:58.000000 +00:00,2024-11-06 12:36:16.796362 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207689689,SCEM,9,27,inbound,2024-11-06,53.21522,-0.59379,SCEM-37201,1477458,2024-11-06 12:36:05.000000 +00:00,2024-11-06 12:36:18.000000 +00:00,2024-11-06 12:36:36.264754 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207740986,SCEM,9,27,inbound,2024-11-06,53.216766,-0.595325,SCEM-37201,1477460,2024-11-06 12:36:25.000000 +00:00,2024-11-06 12:36:38.000000 +00:00,2024-11-06 12:36:57.174134 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207792351,SCEM,9,27,inbound,2024-11-06,53.216988,-0.597828,SCEM-37201,1477462,2024-11-06 12:36:45.000000 +00:00,2024-11-06 12:36:58.000000 +00:00,2024-11-06 12:37:17.009294 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207843583,SCEM,9,27,inbound,2024-11-06,53.21779,-0.600379,SCEM-37201,1477464,2024-11-06 12:37:05.000000 +00:00,2024-11-06 12:37:18.000000 +00:00,2024-11-06 12:37:36.560991 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207894881,SCEM,9,27,inbound,2024-11-06,53.21808,-0.600959,SCEM-37201,1477466,2024-11-06 12:37:26.000000 +00:00,2024-11-06 12:37:38.000000 +00:00,2024-11-06 12:37:56.688619 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207946179,SCEM,9,27,inbound,2024-11-06,53.21794,-0.601364,SCEM-37201,1477468,2024-11-06 12:37:46.000000 +00:00,2024-11-06 12:37:58.000000 +00:00,2024-11-06 12:38:16.688286 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25207997482,SCEM,9,27,inbound,2024-11-06,53.216114,-0.602612,SCEM-37201,1477470,2024-11-06 12:38:06.000000 +00:00,2024-11-06 12:38:18.000000 +00:00,2024-11-06 12:38:36.643123 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208048776,SCEM,9,27,inbound,2024-11-06,53.214443,-0.603254,SCEM-37201,1477472,2024-11-06 12:38:27.000000 +00:00,2024-11-06 12:38:38.000000 +00:00,2024-11-06 12:38:56.813010 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208100070,SCEM,9,27,inbound,2024-11-06,53.214394,-0.603279,SCEM-37201,1477474,2024-11-06 12:38:47.000000 +00:00,2024-11-06 12:38:58.000000 +00:00,2024-11-06 12:39:16.801507 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208151367,SCEM,9,27,inbound,2024-11-06,53.21438,-0.603296,SCEM-37201,1477476,2024-11-06 12:39:07.000000 +00:00,2024-11-06 12:39:18.000000 +00:00,2024-11-06 12:39:36.446470 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208202669,SCEM,9,27,inbound,2024-11-06,53.214355,-0.603316,SCEM-37201,1477478,2024-11-06 12:39:27.000000 +00:00,2024-11-06 12:39:38.000000 +00:00,2024-11-06 12:39:57.424692 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208253968,SCEM,9,27,inbound,2024-11-06,53.214355,-0.60334,SCEM-37201,1477480,2024-11-06 12:39:47.000000 +00:00,2024-11-06 12:39:58.000000 +00:00,2024-11-06 12:40:16.952647 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208305278,SCEM,9,27,inbound,2024-11-06,53.214355,-0.603356,SCEM-37201,1477482,2024-11-06 12:40:08.000000 +00:00,2024-11-06 12:40:18.000000 +00:00,2024-11-06 12:40:36.584227 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208356578,SCEM,9,27,inbound,2024-11-06,53.214348,-0.603366,SCEM-37201,1477484,2024-11-06 12:40:28.000000 +00:00,2024-11-06 12:40:38.000000 +00:00,2024-11-06 12:40:56.911441 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208407911,SCEM,9,27,inbound,2024-11-06,53.213432,-0.603433,SCEM-37201,1477486,2024-11-06 12:40:48.000000 +00:00,2024-11-06 12:40:58.000000 +00:00,2024-11-06 12:41:16.433308 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208459177,SCEM,9,27,inbound,2024-11-06,53.2116,-0.603323,SCEM-37201,1477488,2024-11-06 12:41:09.000000 +00:00,2024-11-06 12:41:18.000000 +00:00,2024-11-06 12:41:37.234107 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208510482,SCEM,9,27,inbound,2024-11-06,53.21081,-0.603853,SCEM-37201,1477490,2024-11-06 12:41:29.000000 +00:00,2024-11-06 12:41:38.000000 +00:00,2024-11-06 12:41:57.285805 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208561790,SCEM,9,27,inbound,2024-11-06,53.20979,-0.606058,SCEM-37201,1477492,2024-11-06 12:41:49.000000 +00:00,2024-11-06 12:41:58.000000 +00:00,2024-11-06 12:42:16.861156 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208613099,SCEM,9,27,inbound,2024-11-06,53.20789,-0.607524,SCEM-37201,1477494,2024-11-06 12:42:10.000000 +00:00,2024-11-06 12:42:19.000000 +00:00,2024-11-06 12:42:36.868135 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208664412,SCEM,9,27,inbound,2024-11-06,53.206455,-0.609045,SCEM-37201,1477496,2024-11-06 12:42:30.000000 +00:00,2024-11-06 12:42:38.000000 +00:00,2024-11-06 12:42:57.301746 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208715731,SCEM,9,27,inbound,2024-11-06,53.206158,-0.608332,SCEM-37201,1477498,2024-11-06 12:42:50.000000 +00:00,2024-11-06 12:42:59.000000 +00:00,2024-11-06 12:43:17.436642 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208767043,SCEM,9,27,inbound,2024-11-06,53.205833,-0.606763,SCEM-37201,1477500,2024-11-06 12:43:10.000000 +00:00,2024-11-06 12:43:19.000000 +00:00,2024-11-06 12:43:37.471645 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208818367,SCEM,9,27,inbound,2024-11-06,53.205486,-0.605437,SCEM-37201,1477502,2024-11-06 12:43:31.000000 +00:00,2024-11-06 12:43:39.000000 +00:00,2024-11-06 12:43:56.764607 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208895358,SCEM,9,27,inbound,2024-11-06,53.20457,-0.60162,SCEM-37201,1477505,2024-11-06 12:43:51.000000 +00:00,2024-11-06 12:44:09.000000 +00:00,2024-11-06 12:44:27.103152 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208921021,SCEM,9,27,inbound,2024-11-06,53.20361,-0.597619,SCEM-37201,1477506,2024-11-06 12:44:11.000000 +00:00,2024-11-06 12:44:19.000000 +00:00,2024-11-06 12:44:36.714156 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25208972355,SCEM,9,27,inbound,2024-11-06,53.20267,-0.593743,SCEM-37201,1477508,2024-11-06 12:44:32.000000 +00:00,2024-11-06 12:44:39.000000 +00:00,2024-11-06 12:44:56.852886 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209049341,SCEM,9,27,inbound,2024-11-06,53.201874,-0.590329,SCEM-37201,1477511,2024-11-06 12:44:52.000000 +00:00,2024-11-06 12:45:09.000000 +00:00,2024-11-06 12:45:27.179579 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209075000,SCEM,9,27,inbound,2024-11-06,53.201317,-0.588139,SCEM-37201,1477512,2024-11-06 12:45:12.000000 +00:00,2024-11-06 12:45:19.000000 +00:00,2024-11-06 12:45:36.801400 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209126319,SCEM,9,27,inbound,2024-11-06,53.201004,-0.586799,SCEM-37201,1477514,2024-11-06 12:45:32.000000 +00:00,2024-11-06 12:45:39.000000 +00:00,2024-11-06 12:45:57.195436 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209203369,SCEM,9,27,inbound,2024-11-06,53.200832,-0.586123,SCEM-37201,1477517,2024-11-06 12:45:52.000000 +00:00,2024-11-06 12:46:09.000000 +00:00,2024-11-06 12:46:27.098334 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209254654,SCEM,9,27,inbound,2024-11-06,53.200783,-0.586032,SCEM-37201,1477519,2024-11-06 12:46:13.000000 +00:00,2024-11-06 12:46:29.000000 +00:00,2024-11-06 12:46:46.989412 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209280319,SCEM,9,27,inbound,2024-11-06,53.2007,-0.585687,SCEM-37201,1477520,2024-11-06 12:46:33.000000 +00:00,2024-11-06 12:46:39.000000 +00:00,2024-11-06 12:46:57.157996 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209357383,SCEM,9,27,inbound,2024-11-06,53.200474,-0.584719,SCEM-37201,1477523,2024-11-06 12:46:53.000000 +00:00,2024-11-06 12:47:09.000000 +00:00,2024-11-06 12:47:26.984769 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209406419,SCEM,9,27,inbound,2024-11-06,53.20036,-0.584193,SCEM-37201,1477525,2024-11-06 12:47:14.000000 +00:00,2024-11-06 12:47:29.000000 +00:00,2024-11-06 12:47:46.694816 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209460008,SCEM,9,27,inbound,2024-11-06,53.200336,-0.584156,SCEM-37201,1477527,2024-11-06 12:47:34.000000 +00:00,2024-11-06 12:47:49.000000 +00:00,2024-11-06 12:48:07.526308 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209511384,SCEM,9,27,inbound,2024-11-06,53.20034,-0.58416,SCEM-37201,1477529,2024-11-06 12:47:54.000000 +00:00,2024-11-06 12:48:09.000000 +00:00,2024-11-06 12:48:26.559079 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209562662,SCEM,9,27,inbound,2024-11-06,53.200344,-0.584163,SCEM-37201,1477531,2024-11-06 12:48:14.000000 +00:00,2024-11-06 12:48:29.000000 +00:00,2024-11-06 12:48:47.319188 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209614001,SCEM,9,27,inbound,2024-11-06,53.20021,-0.583635,SCEM-37201,1477533,2024-11-06 12:48:35.000000 +00:00,2024-11-06 12:48:49.000000 +00:00,2024-11-06 12:49:07.329013 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209665346,SCEM,9,27,inbound,2024-11-06,53.199924,-0.582373,SCEM-37201,1477535,2024-11-06 12:48:55.000000 +00:00,2024-11-06 12:49:09.000000 +00:00,2024-11-06 12:49:26.708315 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209716692,SCEM,9,27,inbound,2024-11-06,53.199905,-0.582374,SCEM-37201,1477537,2024-11-06 12:49:15.000000 +00:00,2024-11-06 12:49:29.000000 +00:00,2024-11-06 12:49:46.942609 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209768046,SCEM,9,27,inbound,2024-11-06,53.199913,-0.582369,SCEM-37201,1477539,2024-11-06 12:49:36.000000 +00:00,2024-11-06 12:49:49.000000 +00:00,2024-11-06 12:50:07.043389 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209819393,SCEM,9,27,inbound,2024-11-06,53.19989,-0.582328,SCEM-37201,1477541,2024-11-06 12:49:56.000000 +00:00,2024-11-06 12:50:09.000000 +00:00,2024-11-06 12:50:26.883796 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209870729,SCEM,9,27,inbound,2024-11-06,53.19989,-0.582322,SCEM-37201,1477543,2024-11-06 12:50:16.000000 +00:00,2024-11-06 12:50:29.000000 +00:00,2024-11-06 12:50:47.388292 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209922088,SCEM,9,27,inbound,2024-11-06,53.19947,-0.580799,SCEM-37201,1477545,2024-11-06 12:50:36.000000 +00:00,2024-11-06 12:50:49.000000 +00:00,2024-11-06 12:51:06.925487 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25209973430,SCEM,9,27,inbound,2024-11-06,53.199196,-0.577389,SCEM-37201,1477547,2024-11-06 12:50:57.000000 +00:00,2024-11-06 12:51:09.000000 +00:00,2024-11-06 12:51:26.962706 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210024786,SCEM,9,27,inbound,2024-11-06,53.199097,-0.574065,SCEM-37201,1477549,2024-11-06 12:51:17.000000 +00:00,2024-11-06 12:51:29.000000 +00:00,2024-11-06 12:51:47.016516 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210076121,SCEM,9,27,inbound,2024-11-06,53.19893,-0.571138,SCEM-37201,1477551,2024-11-06 12:51:37.000000 +00:00,2024-11-06 12:51:49.000000 +00:00,2024-11-06 12:52:07.300841 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210127461,SCEM,9,27,inbound,2024-11-06,53.198925,-0.57076,SCEM-37201,1477553,2024-11-06 12:51:57.000000 +00:00,2024-11-06 12:52:09.000000 +00:00,2024-11-06 12:52:26.590017 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210178816,SCEM,9,27,inbound,2024-11-06,53.19968,-0.569217,SCEM-37201,1477555,2024-11-06 12:52:18.000000 +00:00,2024-11-06 12:52:29.000000 +00:00,2024-11-06 12:52:47.322661 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210230162,SCEM,9,27,inbound,2024-11-06,53.199715,-0.569089,SCEM-37201,1477557,2024-11-06 12:52:38.000000 +00:00,2024-11-06 12:52:49.000000 +00:00,2024-11-06 12:53:06.745349 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210281566,SCEM,9,27,inbound,2024-11-06,53.199654,-0.568948,SCEM-37201,1477559,2024-11-06 12:52:58.000000 +00:00,2024-11-06 12:53:09.000000 +00:00,2024-11-06 12:53:27.363946 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210332852,SCEM,9,27,inbound,2024-11-06,53.199657,-0.568943,SCEM-37201,1477561,2024-11-06 12:53:19.000000 +00:00,2024-11-06 12:53:29.000000 +00:00,2024-11-06 12:53:47.022657 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210384194,SCEM,9,27,inbound,2024-11-06,53.19963,-0.568893,SCEM-37201,1477563,2024-11-06 12:53:39.000000 +00:00,2024-11-06 12:53:49.000000 +00:00,2024-11-06 12:54:07.387915 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210435595,SCEM,9,27,inbound,2024-11-06,53.199642,-0.568908,SCEM-37201,1477565,2024-11-06 12:53:59.000000 +00:00,2024-11-06 12:54:09.000000 +00:00,2024-11-06 12:54:27.490124 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210486880,SCEM,9,27,inbound,2024-11-06,53.199654,-0.56892,SCEM-37201,1477567,2024-11-06 12:54:20.000000 +00:00,2024-11-06 12:54:29.000000 +00:00,2024-11-06 12:54:47.460060 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210538222,SCEM,9,27,inbound,2024-11-06,53.19966,-0.568939,SCEM-37201,1477569,2024-11-06 12:54:40.000000 +00:00,2024-11-06 12:54:49.000000 +00:00,2024-11-06 12:55:07.556281 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210589621,SCEM,9,27,inbound,2024-11-06,53.199665,-0.568944,SCEM-37201,1477571,2024-11-06 12:55:00.000000 +00:00,2024-11-06 12:55:09.000000 +00:00,2024-11-06 12:55:27.117661 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210640928,SCEM,9,27,inbound,2024-11-06,53.199646,-0.568919,SCEM-37201,1477573,2024-11-06 12:55:20.000000 +00:00,2024-11-06 12:55:29.000000 +00:00,2024-11-06 12:55:47.249013 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210692290,SCEM,9,27,inbound,2024-11-06,53.199654,-0.568917,SCEM-37201,1477575,2024-11-06 12:55:40.000000 +00:00,2024-11-06 12:55:49.000000 +00:00,2024-11-06 12:56:07.409241 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210743637,SCEM,9,27,inbound,2024-11-06,53.19966,-0.568919,SCEM-37201,1477577,2024-11-06 12:56:01.000000 +00:00,2024-11-06 12:56:09.000000 +00:00,2024-11-06 12:56:27.816522 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210795248,SCEM,9,27,inbound,2024-11-06,53.199825,-0.568508,SCEM-37201,1477579,2024-11-06 12:56:21.000000 +00:00,2024-11-06 12:56:29.000000 +00:00,2024-11-06 12:56:47.329915 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210846355,SCEM,9,27,inbound,2024-11-06,53.200687,-0.566075,SCEM-37201,1477581,2024-11-06 12:56:41.000000 +00:00,2024-11-06 12:56:49.000000 +00:00,2024-11-06 12:57:07.483160 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210897726,SCEM,9,27,inbound,2024-11-06,53.201126,-0.566304,SCEM-37201,1477583,2024-11-06 12:57:02.000000 +00:00,2024-11-06 12:57:09.000000 +00:00,2024-11-06 12:57:27.404840 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25210949087,SCEM,9,27,inbound,2024-11-06,53.201912,-0.568449,SCEM-37201,1477585,2024-11-06 12:57:22.000000 +00:00,2024-11-06 12:57:29.000000 +00:00,2024-11-06 12:57:47.451199 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211026125,SCEM,9,27,inbound,2024-11-06,53.20203,-0.568874,SCEM-37201,1477588,2024-11-06 12:57:42.000000 +00:00,2024-11-06 12:57:59.000000 +00:00,2024-11-06 12:58:17.595564 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211051913,SCEM,9,27,inbound,2024-11-06,53.202785,-0.570939,SCEM-37201,1477589,2024-11-06 12:58:03.000000 +00:00,2024-11-06 12:58:09.000000 +00:00,2024-11-06 12:58:27.144069 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211103184,SCEM,9,27,inbound,2024-11-06,53.20333,-0.573082,SCEM-37201,1477591,2024-11-06 12:58:23.000000 +00:00,2024-11-06 12:58:29.000000 +00:00,2024-11-06 12:58:47.258738 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211180228,SCEM,9,27,inbound,2024-11-06,53.204086,-0.574216,SCEM-37201,1477594,2024-11-06 12:58:43.000000 +00:00,2024-11-06 12:58:59.000000 +00:00,2024-11-06 12:59:17.256208 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211231598,SCEM,9,27,inbound,2024-11-06,53.205284,-0.575137,SCEM-37201,1477596,2024-11-06 12:59:04.000000 +00:00,2024-11-06 12:59:19.000000 +00:00,2024-11-06 12:59:37.787180 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211282967,SCEM,9,27,inbound,2024-11-06,53.205624,-0.574234,SCEM-37201,1477598,2024-11-06 12:59:24.000000 +00:00,2024-11-06 12:59:39.000000 +00:00,2024-11-06 12:59:57.611221 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211334340,SCEM,9,27,inbound,2024-11-06,53.20565,-0.574171,SCEM-37201,1477600,2024-11-06 12:59:44.000000 +00:00,2024-11-06 12:59:59.000000 +00:00,2024-11-06 13:00:17.385433 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211385715,SCEM,9,27,inbound,2024-11-06,53.205704,-0.574014,SCEM-37201,1477602,2024-11-06 13:00:05.000000 +00:00,2024-11-06 13:00:19.000000 +00:00,2024-11-06 13:00:37.559547 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211437093,SCEM,9,27,inbound,2024-11-06,53.206444,-0.571701,SCEM-37201,1477604,2024-11-06 13:00:25.000000 +00:00,2024-11-06 13:00:39.000000 +00:00,2024-11-06 13:00:57.477787 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211488473,SCEM,9,27,inbound,2024-11-06,53.20642,-0.571567,SCEM-37201,1477606,2024-11-06 13:00:45.000000 +00:00,2024-11-06 13:00:59.000000 +00:00,2024-11-06 13:01:17.415865 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211539859,SCEM,9,27,inbound,2024-11-06,53.206406,-0.57152,SCEM-37201,1477608,2024-11-06 13:01:06.000000 +00:00,2024-11-06 13:01:19.000000 +00:00,2024-11-06 13:01:37.576808 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211591250,SCEM,9,27,inbound,2024-11-06,53.206413,-0.571516,SCEM-37201,1477610,2024-11-06 13:01:26.000000 +00:00,2024-11-06 13:01:39.000000 +00:00,2024-11-06 13:01:58.097326 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211642656,SCEM,9,27,inbound,2024-11-06,53.206436,-0.571549,SCEM-37201,1477612,2024-11-06 13:01:46.000000 +00:00,2024-11-06 13:01:59.000000 +00:00,2024-11-06 13:02:17.202128 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
25211694015,SCEM,9,27,inbound,2024-11-06,53.206432,-0.571544,SCEM-37201,1477614,2024-11-06 13:02:06.000000 +00:00,2024-11-06 13:02:19.000000 +00:00,2024-11-06 13:02:37.155138 +00:00,scem|9|27|2024-11-06,270002700240,270002700240,2024-11-06 12:05:00.000000 +00:00
