recorded_at_time,response_timestamp,latitude,longitude,line_name,operator_ref,vehicle_ref,journey_ref,direction_ref,date_of_journey,batch_id
2025-03-27T15:38:31.000+00,2025-03-27T15:38:48.000+00,52.809696,0.015224,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695278
2025-03-27T15:38:52.000+00,2025-03-27T15:39:08.000+00,52.809696,0.015194,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695280
2025-03-27T15:39:01.000+00,2025-03-27T15:39:18.000+00,52.8097,0.01518,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695281
2025-03-27T15:39:26.000+00,2025-03-27T15:39:38.000+00,52.809727,0.015158,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695283
2025-03-27T15:39:47.000+00,2025-03-27T15:39:58.000+00,52.809795,0.015116,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695285
2025-03-27T15:40:08.000+00,2025-03-27T15:40:18.000+00,52.80981,0.015153,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695287
2025-03-27T15:40:29.000+00,2025-03-27T15:40:38.000+00,52.80981,0.015153,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695289
2025-03-27T15:40:58.000+00,2025-03-27T15:41:08.000+00,52.809834,0.0151,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695292
2025-03-27T15:41:04.000+00,2025-03-27T15:41:18.000+00,52.80982,0.014941,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695293
2025-03-27T15:41:07.000+00,2025-03-27T15:41:28.000+00,52.80981,0.01478,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695294
2025-03-27T15:41:30.000+00,2025-03-27T15:41:38.000+00,52.80991,0.01422,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695295
2025-03-27T15:41:32.000+00,2025-03-27T15:41:48.000+00,52.809906,0.01424,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695296
2025-03-27T15:41:49.000+00,2025-03-27T15:41:58.000+00,52.809853,0.014538,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695297
2025-03-27T15:42:00.000+00,2025-03-27T15:42:08.000+00,52.809944,0.015764,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695298
2025-03-27T15:42:22.000+00,2025-03-27T15:42:38.000+00,52.80987,0.017181,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695301
2025-03-27T15:42:43.000+00,2025-03-27T15:42:48.000+00,52.80985,0.017121,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695302
2025-03-27T15:42:50.000+00,2025-03-27T15:43:08.000+00,52.809845,0.017211,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695304
2025-03-27T15:43:11.000+00,2025-03-27T15:43:18.000+00,52.809902,0.017286,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695305
2025-03-27T15:43:14.000+00,2025-03-27T15:43:28.000+00,52.80995,0.017333,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695306
2025-03-27T15:43:29.000+00,2025-03-27T15:43:38.000+00,52.809986,0.017608,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695307
2025-03-27T15:43:50.000+00,2025-03-27T15:44:08.000+00,52.81003,0.017511,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695310
2025-03-27T15:44:05.000+00,2025-03-27T15:44:18.000+00,52.810013,0.017611,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695311
2025-03-27T15:44:26.000+00,2025-03-27T15:44:38.000+00,52.810024,0.017583,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695313
2025-03-27T15:44:47.000+00,2025-03-27T15:44:58.000+00,52.809994,0.017491,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695315
2025-03-27T15:45:07.000+00,2025-03-27T15:45:28.000+00,52.810024,0.017188,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695318
2025-03-27T15:45:29.000+00,2025-03-27T15:45:38.000+00,52.81021,0.01352,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695319
2025-03-27T15:45:50.000+00,2025-03-27T15:45:58.000+00,52.810596,0.010168,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695321
2025-03-27T15:46:11.000+00,2025-03-27T15:46:18.000+00,52.811474,0.006803,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695323
2025-03-27T15:46:32.000+00,2025-03-27T15:46:48.000+00,52.812645,0.00299,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695326
2025-03-27T15:46:53.000+00,2025-03-27T15:47:08.000+00,52.811573,3.6e-05,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695328
2025-03-27T15:47:04.000+00,2025-03-27T15:47:18.000+00,52.810905,-0.000483,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695329
2025-03-27T15:47:25.000+00,2025-03-27T15:47:38.000+00,52.809444,-0.00203,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695331
2025-03-27T15:47:46.000+00,2025-03-27T15:47:58.000+00,52.80674,-0.003075,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695333
2025-03-27T15:48:07.000+00,2025-03-27T15:48:18.000+00,52.805126,-0.003373,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695335
2025-03-27T15:48:28.000+00,2025-03-27T15:48:48.000+00,52.805046,-0.00645,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695338
2025-03-27T15:48:49.000+00,2025-03-27T15:48:58.000+00,52.80462,-0.01169,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695339
2025-03-27T15:49:10.000+00,2025-03-27T15:49:18.000+00,52.80464,-0.016069,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695341
2025-03-27T15:49:31.000+00,2025-03-27T15:49:48.000+00,52.804745,-0.021248,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695344
2025-03-27T15:49:52.000+00,2025-03-27T15:50:08.000+00,52.80335,-0.02439,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695346
2025-03-27T15:50:13.000+00,2025-03-27T15:50:28.000+00,52.802525,-0.027661,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695348
2025-03-27T15:50:34.000+00,2025-03-27T15:50:48.000+00,52.80211,-0.031096,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695350
2025-03-27T15:50:55.000+00,2025-03-27T15:51:18.000+00,52.80215,-0.034336,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695353
2025-03-27T15:51:16.000+00,2025-03-27T15:51:28.000+00,52.801113,-0.035198,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695354
2025-03-27T15:51:37.000+00,2025-03-27T15:51:58.000+00,52.801155,-0.036715,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695357
2025-03-27T15:51:58.000+00,2025-03-27T15:52:18.000+00,52.802082,-0.037091,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695359
2025-03-27T15:52:20.000+00,2025-03-27T15:52:28.000+00,52.80206,-0.036825,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695360
2025-03-27T15:52:21.000+00,2025-03-27T15:52:38.000+00,52.802055,-0.036725,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695361
2025-03-27T15:52:42.000+00,2025-03-27T15:52:58.000+00,52.802425,-0.035161,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695363
2025-03-27T15:53:03.000+00,2025-03-27T15:53:18.000+00,52.802425,-0.035176,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695365
2025-03-27T15:53:24.000+00,2025-03-27T15:53:38.000+00,52.802013,-0.033295,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695367
2025-03-27T15:53:45.000+00,2025-03-27T15:53:58.000+00,52.800392,-0.031968,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695369
2025-03-27T15:54:06.000+00,2025-03-27T15:54:18.000+00,52.801224,-0.028366,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695371
2025-03-27T15:54:27.000+00,2025-03-27T15:54:38.000+00,52.801365,-0.027798,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695373
2025-03-27T15:54:48.000+00,2025-03-27T15:54:58.000+00,52.801414,-0.02769,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695375
2025-03-27T15:55:09.000+00,2025-03-27T15:55:18.000+00,52.801064,-0.026996,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695377
2025-03-27T15:55:30.000+00,2025-03-27T15:55:38.000+00,52.799866,-0.025654,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695379
2025-03-27T15:55:51.000+00,2025-03-27T15:56:08.000+00,52.797935,-0.023221,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695382
2025-03-27T15:56:12.000+00,2025-03-27T15:56:28.000+00,52.7962,-0.020996,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695384
2025-03-27T15:56:36.000+00,2025-03-27T15:56:48.000+00,52.79304,-0.018598,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695386
2025-03-27T15:56:57.000+00,2025-03-27T15:57:08.000+00,52.789986,-0.017068,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695388
2025-03-27T15:57:18.000+00,2025-03-27T15:57:28.000+00,52.78764,-0.016016,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695390
2025-03-27T15:57:39.000+00,2025-03-27T15:57:58.000+00,52.785404,-0.014996,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695393
2025-03-27T15:58:00.000+00,2025-03-27T15:58:08.000+00,52.782368,-0.014198,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695394
2025-03-27T15:58:21.000+00,2025-03-27T15:58:38.000+00,52.779358,-0.013796,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695397
2025-03-27T15:58:42.000+00,2025-03-27T15:58:58.000+00,52.77642,-0.013451,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695399
2025-03-27T15:59:03.000+00,2025-03-27T15:59:18.000+00,52.773525,-0.013131,6067,FOWT,FOWT-BX54DHF,1545,inbound,2025-03-27,2695401
